1803, 153175
1804, 153179
1805, 153191
1806, 1532
1807, 1534645ailesirketlerindesurdurulebilirlikvekurumsallasma
1808, 15348
1809, 1535
1810, 1538
1811, 15391
1812, 154
1813, 1540
1814, 15403
1815, 15406261
1816, 15406520
1817, 15408
1818, 15411338
1819, 1542
1820, 1545
1821, 1546
1822, 15465
1823, 154industrial
1824, 155
1825, 1550
1826, 155166
1827, 155174
1828, 155191
1829, 155463
1830, 15549
1831, 1556
1832, 1556422
1833, 15578
1834, 156
1835, 1560
1836, 1561
1837, 15619301
1838, 156318812
1839, 15632
1840, 15658
1841, 156706
1842, 156739
1843, 156th
1844, 157
1845, 1571
1846, 157159
1847, 157159stereotypes
1848, 157178
1849, 15722
1850, 1575
1851, 1577
1852, 15791590
1853, 157icbe
1854, 157women
1855, 157younes
1856, 158
1857, 1581
1858, 15811603beck
1859, 1583
1860, 1584
1861, 1585
1862, 1586
1863, 1587
1864, 15899
1865, 159
1866, 1590
1867, 15916
1868, 159166
1869, 159173
